Oldboy,43000,8.4,Drama^Mystery^Thriller,3000000,2181290,Korean,South Korea
Some Like It Hot,10000,8.3,Comedy^Music^Romance,2883848,25000000,English,USA
Trainspotting,21000,8.2,Drama,3500000,16501785,English,UK
Cinderella,56000,7,Drama^Family^Fantasy^Romance,95000000,201148159,English,USA
Young Frankenstein,14000,8,Comedy,2800000,86300000,English,USA
The Wizard of Oz,14000,8.1,Adventure^Family^Fantasy^Musical,2800000,22202612,English,USA
The Spectacular Now,10000,7.1,Comedy^Drama^Romance,2500000,6851969,English,USA
Before Sunrise,22000,8.1,Drama^Romance,2500000,5400000,English,USA
Idiocracy,79000,6.6,Adventure^Comedy^Sci-Fi,2000000,438653,English,USA
[Rec],15000,7.5,Horror,1500000,25450300,Spanish,Spain
It Follows,45000,6.9,Horror^Mystery,2000000,14673301,English,USA
Before Sunset,13000,8,Drama^Romance,2700000,5792822,English,USA
Winter's Bone,20000,7.2,Drama,2000000,6531491,English,USA
Amores Perros,11000,8.1,Drama^Thriller,2000000,5383834,Spanish,Mexico
Buried,24000,7,Drama^Mystery^Thriller,3000000,1028658,English,Spain
The Lives of Others,39000,8.5,Drama^Thriller,2000000,11284657,German,Germany
To Kill a Mockingbird,15000,8.4,Crime^Drama,2000000,23854321,English,USA
A Nightmare on Elm Street,10000,7.5,Horror,1800000,26505000,English,USA
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,18000,8.5,Comedy,1800000,45923105,English,USA
Jack Reacher,38000,7,Action^Crime^Mystery^Thriller,60000000,80033643,English,USA
Carrie,39000,5.9,Drama^Fantasy^Horror,30000000,35266619,English,USA
Insidious,60000,6.8,Fantasy^Horror^Mystery^Thriller,1500000,53991137,English,USA
Lucky Number Slevin,10000,7.8,Crime^Drama^Mystery^Thriller,27000000,22494487,English,Germany
Lock  Stock and Two Smoking Barrels ,21000,8.2,Comedy^Crime,960000,3650677,English,UK
Reservoir Dogs,19000,8.4,Crime^Drama^Thriller,1200000,2812029,English,USA
The Good  the Bad and the Ugly ,20000,8.9,Western,1200000,6100000,Italian,Italy
Casablanca,23000,8.6,Drama^Romance^War,950000,9035632,English,USA
Taxi Driver,35000,8.3,Crime^Drama,1300000,45043340,English,USA
Juno,10000,7.5,Comedy^Drama^Romance,7500000,143492840,English,USA
The Raid: Redemption,51000,7.6,Action^Crime^Thriller,1100000,4105123,Indonesian,Indonesia
Blue Valentine,25000,7.4,Drama^Romance,3500000,9701559,English,USA
Hard Candy,12000,7.1,Crime^Drama^Thriller,950000,1007962,English,USA
The Lovely Bones,16000,6.7,Drama^Fantasy^Thriller,65000000,43982842,English,USA
A Separation,48000,8.4,Drama^Mystery,500000,7098492,Persian,Iran
Safety Not Guaranteed,31000,7,Comedy^Drama^Romance,750000,4007792,English,USA
Seven Samurai,11000,8.7,Action^Adventure^Drama,2000000,269061,Japanese,Japan
Oz the Great and Powerful,60000,6.4,Adventure^Family^Fantasy,215000000,234903076,English,USA
Paranormal Activity,12000,6.3,Horror,15000,107917283,English,USA
The Evil Dead,12000,7.6,Fantasy^Horror,375000,873453,English,USA
Monty Python and the Holy Grail,14000,8.3,Adventure^Comedy^Fantasy,229575,1229197,English,UK
Halloween,12000,7.9,Horror^Thriller,300000,47000000,English,USA
Cube,11000,7.3,Mystery^Sci-Fi^Thriller,365000,489220,English,Canada
Mad Max,10000,7,Action^Adventure^Sci-Fi^Thriller,200000,5602321,English,Australia
12 Angry Men,40000,8.9,Crime^Drama,350000,7803472,English,USA
Side Effects,29000,7.1,Crime^Drama^Thriller,30000000,32154410,English,USA
Pi,24000,7.5,Drama^Mystery^Thriller,60000,3216970,English,USA
The Man from Earth,46000,8,Drama^Romance^Sci-Fi,200000,3543221,English,USA
